50,66
64,10
30,25
35,67
35,51
52,81
21,91
97,4
76,20
40,25
6,57
95,77
97,94
99,38
29,3
27,54
66,55
8,94
40,0
95,47
38,51
23,53
80,69
58,65
21,39
32,36
44,98
80,35
81,97
73,82
50,17
59,80
41,97
21,38
7,42
91,35
48,53
8,31
42,91
54,0
92,62
71,39
24,60
1,18
88,50
91,85
73,54
57,13
37,60
34,81
72,62
27,59
85,92
11,20
10,64
99,48
78,54
17,58
36,11
49,67
72,72
44,9
95,5
53,69
68,83
80,81
68,66
100,83
44,81
5,27
63,53
83,76
53,95
98,79
45,75
91,66
67,40
30,95
60,72
54,94
40,81
70,90
33,35
85,85
87,80
58,9
14,27
40,80
35,9
75,10
29,89
40,94
59,90
61,6
17,62
36,62
22,82
66,3
2,92
82,48
9,20
4,80
39,47
69,33
29,90
26,41
69,42
65,3
26,59
65,13
9,30
17,85
51,90
98,89
26,96
69,49
96,42
24,38
76,93
12,78
98,78
85,4
19,81
93,24
50,38
4,25
53,26
90,45
10,52
96,92
23,93
48,82
92,27
30,78
37,5
53,80
62,87
20,24
59,66
89,87
62,57
90,95
49,38
37,70
29,2
14,24
15,51
31,31
35,6
0,21
74,56
99,85
65,81
52,98
94,27
88,0
78,48
36,7
92,55
88,85
20,21
92,44
27,26
60,60
100,68
52,18
36,81
93,14
99,26
60,56
2,6
89,89
41,28
49,91
85,10
65,59
86,2
89,59
64,71
69,63
44,5
20,20
52,63
33,75
80,54
78,47
38,94
4,28
74,54
15,80
78,39
64,34
18,83
32,50
78,4
91,95
43,15
30,57
24,64
1,76
80,22
38,8
23,85
90,46
53,5
43,16
75,90
5,89
99,32
75,92
29,12
97,35
66,56
22,15
49,82
54,45
48,80
30,80
21,84
32,84
2,73
73,92
17,6
17,77
51,66
41,94
75,25
59,63
96,100
78,87
9,98
57,69
16,8
96,71
6,75
79,11
98,49
93,2
46,57
23,99
38,2
32,74
3,75
67,36
61,71
92,1
32,25
64,16
76,16
76,56
13,29
12,42
54,95
92,59
25,69
4,20
61,33
52,43
9,66
25,8
7,18
80,26
44,97
32,76
26,99
66,48
31,19
50,46
16,83
55,72
73,36
84,30
96,53
47,78
6,68
10,44
71,82
36,77
75,27
57,5
19,29
100,4
39,46
81,52
75,59
61,61
96,75
26,14
8,47
53,73
16,85
66,93
87,1
65,16
8,70
6,14
76,54
86,35
98,86
50,33
100,75
66,63
36,82
42,56
89,100
80,33
81,88
37,29
69,38
93,37
2,10
1,9
2,79
48,87
14,35
34,96
8,27
9,58
97,59
43,62
56,40
84,53
27,62
42,98
46,81
67,82
70,59
66,42
15,4
80,57
84,95
56,84
24,96
6,79
43,1
84,94
98,0
90,72
74,87
40,50
38,39
94,63
10,59
83,82
62,5
23,80
26,87
63,20
19,83
14,91
9,33
49,86
93,46
78,76
48,0
83,83
53,58
78,65
91,16
83,28
55,41
28,2
17,56
66,23
87,16
7,15
77,41
63,58
33,16
25,44
68,67
51,45
40,44
27,55
42,28
37,22
13,86
49,96
29,55
74,64
4,15
84,23
91,76
65,11
66,24
41,12
33,91
28,97
73,21
12,87
63,10
21,96
79,14
66,25
39,84
73,27
38,92
96,2
30,60
84,8
100,55
54,17
63,57
50,73
80,78
86,31
61,83
21,3
24,35
78,36
78,81
42,48
36,27
25,11
22,67
79,46
89,85
24,43
55,85
6,93
68,1
2,57
48,6
71,30
62,84
2,69
74,41
75,13
50,14
36,74
2,75
22,20
64,90
34,87
65,97
12,83
87,48
51,47
79,75
4,40
66,1
48,59
88,35
51,96
40,54
76,53
9,48
7,24
12,16
69,57
8,4
58,91
45,42
55,11
83,50
89,19
91,39
34,94
0,66
8,80
40,79
20,90
89,13
18,7
7,94
87,100
90,17
59,37
48,89
59,53
90,82
68,76
65,22
64,72
28,43
0,27
6,49
34,53
1,51
20,92
23,41
9,74
14,3
11,32
27,68
26,47
53,89
68,26
79,43
68,77
83,77
99,95
87,75
65,77
61,12
62,90
8,61
14,5
12,47
69,21
18,16
100,99
94,73
17,53
22,43
73,90
58,99
76,52
17,64
67,63
62,23
88,88
9,89
25,3
32,99
7,62
20,56
74,30
80,4
11,47
84,48
13,30
39,37
85,88
6,7
96,14
13,57
99,21
73,76
70,48
46,33
16,90
58,90
9,29
90,63
30,22
69,83
78,16
86,86
53,34
51,79
8,3
72,37
86,41
44,49
16,57
71,50
9,0
85,44
22,63
64,8
86,76
43,22
80,67
26,5
71,81
85,90
56,88
82,68
32,30
76,85
62,71
8,56
100,61
64,84
24,32
39,76
0,90
69,32
32,83
58,11
96,78
26,51
4,89
63,3
65,30
23,23
19,61
40,98
21,36
21,37
66,62
21,54
90,33
63,15
73,31
59,72
78,75
75,9
86,0
25,82
3,5
57,86
4,66
99,77
37,48
9,35
18,95
96,81
2,71
81,14
77,22
57,78
31,93
43,47
63,100
77,87
90,89
23,78
53,92
10,35
40,89
91,89
93,50
2,51
45,82
66,90
20,74
6,70
54,65
84,31
6,10
89,17
95,72
86,50
92,34
5,44
50,88
67,23
8,19
54,89
90,98
64,12
90,14
18,30
99,29
71,62
62,86
54,55
55,6
40,70
36,56
22,58
69,14
81,8
22,8
49,68
21,42
90,78
1,61
35,1
17,27
96,47
50,0
7,19
14,51
5,93
14,21
45,97
25,90
82,13
14,20
26,35
39,41
14,89
6,38
5,0
43,24
61,3
37,36
28,86
10,47
45,11
62,99
92,41
60,87
27,79
20,96
93,94
10,94
97,80
88,68
15,66
7,55
57,71
72,40
55,42
41,79
25,60
24,25
96,13
71,15
75,100
98,24
48,29
22,94
1,5
15,98
100,47
89,42
78,14
91,79
27,17
71,99
4,48
93,77
59,21
24,80
73,7
56,32
63,39
28,29
35,19
69,22
58,38
3,49
4,65
8,71
93,49
20,26
77,15
58,33
43,55
52,65
34,35
51,46
9,7
78,79
80,79
18,74
84,33
51,59
61,29
83,29
87,81
95,14
100,91
52,16
14,93
50,8
36,60
4,21
19,89
27,21
25,46
58,17
62,75
44,38
51,49
8,83
1,27
38,79
70,57
49,35
58,84
67,3
86,83
63,84
5,73
25,100
39,24
11,55
89,6
4,78
44,35
84,19
65,27
88,15
71,54
83,58
79,100
4,51
18,17
55,5
5,64
57,36
88,23
95,33
65,72
47,69
88,45
6,86
95,11
31,38
6,83
33,80
42,75
93,34
90,9
19,48
95,89
68,100
0,2
54,93
69,77
6,78
86,23
46,18
78,53
95,71
23,35
95,38
63,72
41,65
39,10
20,72
48,83
40,24
32,60
26,89
17,80
22,36
96,96
65,24
23,59
44,29
75,18
15,61
26,32
62,63
79,99
38,67
38,45
68,54
52,21
51,100
96,29
11,87
9,41
99,75
46,74
80,14
55,3
0,60
8,81
0,6
0,73
35,95
30,37
14,66
28,89
60,40
60,19
13,61
28,93
22,54
17,55
8,73
42,3
77,34
42,65
32,94
8,25
5,4
32,4
0,8
58,49
49,69
13,45
75,48
57,63
79,61
64,59
68,90
67,57
40,31
98,82
51,19
25,94
94,22
30,97
19,52
85,100
90,81
54,100
26,24
82,57
92,40
65,44
26,6
38,33
98,63
70,75
57,53
42,63
59,67
56,17
58,95
21,22
94,99
37,59
91,42
22,37
97,46
97,64
14,19
47,64
64,70
92,20
12,17
93,92
33,90
71,53
18,15
23,9
10,45
64,63
100,84
55,27
97,8
35,30
90,58
35,61
99,31
37,9
99,87
0,92
8,57
42,18
35,28
15,6
18,92
66,100
0,14
44,91
9,15
89,82
72,84
79,66
78,17
59,18
84,79
86,82
58,60
64,93
20,51
99,53
86,18
88,41
41,88
82,42
14,90
20,91
1,7
58,73
87,86
70,1
1,13
29,99
46,60
88,47
22,89
13,49
4,27
71,7
40,6
94,16
80,89
98,71
39,40
6,74
35,87
61,80
39,34
79,91
69,79
6,85
16,66
14,16
50,15
37,53
60,42
49,83
73,29
97,90
38,20
80,65
50,100
52,91
7,9
26,19
27,14
37,11
15,17
59,45
35,22
27,31
42,41
60,63
18,6
53,12
59,77
22,44
64,15
68,36
76,48
38,24
45,70
40,74
14,57
