247,377
159,130
106,64
256,206
309,99
363,67
217,126
245,318
317,143
225,378
183,291
139,282
139,101
191,261
35,209
282,203
174,130
313,113
171,363
295,361
257,158
197,356
294,297
342,148
215,172
129,63
369,397
336,290
51,3
34,260
325,248
14,253
97,368
143,139
108,151
245,368
253,109
121,359
259,86
382,168
141,175
317,354
92,136
336,258
326,41
334,89
133,326
317,148
345,18
179,312
38,18
149,72
171,28
285,86
301,112
340,100
30,150
347,332
292,385
24,132
74,96
176,229
363,68
105,337
41,190
395,211
203,136
227,239
265,143
182,365
210,115
46,79
107,309
202,142
78,22
296,323
393,388
24,1
69,355
209,204
107,239
149,122
399,59
138,130
54,223
340,285
197,262
242,14
191,148
363,283
216,255
350,331
199,383
220,379
381,84
273,2
99,107
320,111
38,391
159,2
113,25
396,398
342,184
271,27
95,271
216,29
130,20
174,7
40,342
232,145
47,117
122,240
198,220
178,316
129,395
272,43
160,194
185,259
295,262
337,115
261,15
366,305
4,15
283,342
121,357
272,333
140,79
382,40
63,372
197,133
328,239
394,172
198,10
360,311
45,138
71,385
327,27
395,349
233,105
21,247
100,158
310,241
329,225
384,42
210,327
231,144
96,225
208,127
65,229
231,146
325,281
71,313
385,135
234,305
254,281
181,2
391,62
183,308
244,275
343,152
212,378
167,79
189,362
103,65
120,116
329,265
362,348
264,357
137,187
22,65
165,208
391,74
145,311
390,199
385,218
230,152
209,280
10,167
128,239
141,138
43,91
117,240
308,249
192,318
263,25
286,5
194,342
234,15
259,220
305,18
125,241
349,198
129,349
268,200
169,10
22,17
290,358
242,112
206,400
232,316
209,227
132,340
119,18
226,160
217,384
288,198
177,98
187,190
211,384
274,7
56,325
378,288
182,232
353,115
84,141
300,28
333,315
334,138
323,356
248,150
158,148
45,290
72,192
98,207
67,355
197,64
157,3
123,314
277,94
332,365
48,349
197,66
289,88
66,12
68,388
183,333
254,233
344,277
41,20
188,52
166,273
158,245
387,42
254,367
224,342
176,208
117,66
99,400
67,238
136,14
61,251
367,252
44,3
82,212
258,60
264,171
297,250
15,394
393,367
286,236
302,84
254,347
118,131
327,398
135,47
28,43
104,345
233,98
238,171
205,53
98,351
228,173
138,324
37,122
103,275
111,328
353,26
225,152
3,76
249,107
103,389
132,160
65,22
305,149
335,256
168,312
147,355
186,22
306,227
266,296
274,331
333,318
200,370
131,205
251,373
311,114
310,64
137,128
279,231
332,389
279,165
30,193
343,387
323,399
127,174
9,302
109,250
240,243
7,201
327,349
245,21
125,25
397,258
385,313
97,382
11,174
238,63
239,145
202,132
294,122
26,184
310,319
62,316
224,283
356,305
264,352
346,185
58,9
56,92
12,165
100,274
326,222
232,249
179,170
263,241
305,396
189,157
399,108
366,300
399,2
6,102
166,177
94,81
97,3
166,247
291,322
117,167
155,311
133,307
363,55
217,359
270,124
258,385
280,327
298,4
45,204
340,257
20,313
37,360
234,176
132,229
13,183
55,363
200,176
13,88
264,184
270,42
219,145
275,263
0,338
30,96
258,118
109,336
59,315
204,374
267,177
238,31
56,251
70,187
257,376
202,84
107,254
393,242
388,10
259,311
393,169
158,158
113,79
28,271
292,138
184,24
189,110
27,116
21,238
117,30
321,208
125,181
388,148
253,36
347,77
381,338
22,207
37,375
384,112
231,333
319,169
66,388
252,282
105,359
386,304
350,60
225,18
351,263
99,163
332,221
114,239
179,107
385,91
235,43
188,124
323,365
95,337
122,188
238,15
47,14
36,209
13,325
236,0
19,331
115,295
326,220
206,312
141,359
242,27
237,357
291,153
368,287
368,11
303,356
348,171
390,173
205,270
16,356
274,128
387,390
206,13
358,163
62,41
51,219
12,184
36,259
321,202
373,130
136,196
173,102
81,292
182,107
368,114
20,290
138,131
349,321
341,301
23,380
81,23
237,188
226,121
368,259
150,45
152,262
21,121
60,281
225,30
91,29
167,399
212,294
257,55
54,1
180,154
90,102
45,53
237,224
171,221
215,273
371,150
195,48
381,299
121,139
365,132
386,203
282,229
156,272
116,324
122,294
222,177
66,72
241,355
251,289
