253,853
764,296
284,1
200,697
337,82
777,796
927,843
343,491
437,445
231,64
184,159
315,397
501,558
200,359
65,592
457,710
197,807
627,639
745,287
850,359
926,763
435,983
749,645
604,526
475,336
523,488
130,599
432,826
384,191
899,813
620,411
551,166
463,105
459,151
151,457
118,528
248,108
510,527
663,38
460,48
527,882
752,661
820,564
85,752
649,197
280,422
340,456
494,190
604,994
843,760
407,295
47,580
394,902
349,882
699,783
894,154
87,507
202,137
223,868
907,35
770,655
878,71
763,630
937,167
21,567
861,8
974,676
744,549
253,808
83,274
848,91
140,792
760,452
245,167
542,972
550,339
754,943
522,180
940,467
702,409
963,788
267,993
287,130
150,70
504,547
472,63
272,751
617,2
932,694
512,518
27,680
214,9
724,1
935,373
553,575
47,668
811,981
389,28
636,965
30,840
174,315
890,514
778,94
976,270
804,654
793,57
93,235
141,718
481,865
736,589
763,193
661,334
680,984
456,637
395,306
459,177
575,665
822,762
61,255
645,569
500,335
903,496
953,489
667,765
454,520
785,498
227,419
230,360
798,38
459,615
210,905
221,406
921,527
714,436
495,941
423,541
527,14
592,216
670,801
327,874
653,326
378,165
212,509
646,525
827,213
731,346
371,584
681,45
646,494
99,188
617,296
283,813
619,150
847,534
165,550
898,112
388,169
149,984
351,256
687,517
768,32
322,566
693,132
521,446
738,718
953,749
584,851
122,73
239,513
576,995
59,304
257,669
731,250
965,301
927,479
142,223
769,166
701,370
598,480
911,676
34,999
272,802
658,841
730,431
659,787
918,154
378,544
189,744
209,788
872,511
797,676
115,857
289,204
866,583
893,712
788,809
593,724
459,838
106,570
971,855
46,897
435,116
410,934
200,903
663,309
719,356
3,421
77,372
985,587
535,943
365,809
417,439
287,243
407,137
150,967
723,822
506,551
516,480
54,102
199,774
536,455
526,758
117,32
37,481
463,198
258,946
509,809
20,766
859,641
83,481
716,611
384,857
100,937
825,934
253,507
292,688
362,227
82,700
916,158
647,722
267,75
560,827
705,499
950,285
513,767
777,966
53,833
389,30
239,735
118,788
409,412
964,136
703,445
180,827
465,188
217,352
59,479
248,242
801,405
591,587
970,817
310,744
499,169
745,471
259,522
144,215
314,38
304,615
30,865
398,166
726,638
148,113
231,210
773,664
357,442
812,582
246,109
525,216
911,679
65,144
111,688
904,36
167,409
653,353
295,281
652,502
303,512
30,777
234,629
380,478
439,599
786,577
916,295
980,841
972,776
655,480
590,725
815,515
379,249
467,425
195,350
531,260
94,133
461,384
231,420
948,207
926,446
274,640
686,438
273,644
103,755
13,271
792,22
563,146
887,897
17,417
114,500
158,189
257,813
744,793
909,59
119,855
991,988
23,966
293,812
845,325
399,534
656,726
329,874
691,635
779,584
695,755
373,114
133,799
913,215
434,399
989,126
94,262
25,62
558,92
19,191
909,274
14,661
421,270
540,339
571,873
691,467
856,742
842,298
699,602
453,788
959,885
717,621
979,941
595,248
562,111
828,23
109,876
957,570
220,803
58,952
538,78
558,207
729,656
417,451
836,748
146,799
