45,92
66,64
25,7
87,67
79,61
80,67
56,1
88,83
48,57
96,37
100,60
55,21
62,29
77,88
79,78
24,62
100,23
63,64
39,59
98,82
49,64
41,60
80,92
0,24
16,29
54,34
38,42
96,14
85,10
63,14
55,9
50,22
95,46
5,16
17,48
7,83
52,41
65,42
88,28
24,21
65,79
55,67
47,47
53,51
38,90
70,58
44,51
25,37
83,5
78,33
77,53
33,43
56,77
95,39
85,77
42,20
60,10
42,11
57,14
100,47
51,66
34,16
92,62
27,33
7,96
43,68
36,28
53,12
54,42
16,31
0,16
60,96
98,91
34,10
59,6
86,69
30,14
23,60
80,5
56,63
57,73
15,46
96,18
74,38
40,13
14,81
67,58
10,43
36,83
59,57
25,76
24,48
80,20
75,61
92,53
3,6
10,56
66,54
95,7
75,4
80,19
63,66
13,21
27,73
79,22
58,42
90,100
77,2
76,29
60,88
54,5
42,38
48,47
21,9
69,70
22,84
85,29
8,51
46,83
26,68
23,36
75,3
59,26
7,16
77,40
27,16
89,85
86,0
24,8
86,65
19,25
79,81
65,78
94,97
96,25
72,41
68,63
74,14
68,60
36,36
35,89
21,63
1,77
52,11
27,99
8,26
82,98
63,81
89,46
69,34
50,73
45,51
75,60
76,51
20,21
65,11
32,47
11,57
71,88
0,45
24,77
32,62
61,82
62,28
30,70
2,93
56,84
70,56
17,70
93,90
90,72
82,77
73,96
85,78
94,26
57,74
83,59
13,73
81,8
29,6
45,68
22,81
93,42
12,12
96,94
35,24
43,61
23,48
76,32
39,42
78,92
93,10
13,85
69,84
77,4
75,29
15,12
7,45
54,99
36,35
16,64
85,71
75,85
37,78
86,96
15,82
62,89
67,31
56,22
6,62
62,88
98,66
13,52
1,56
49,1
12,26
4,50
8,81
92,56
82,52
51,60
64,20
89,19
35,37
88,74
35,18
28,35
80,51
25,29
9,33
96,55
28,86
51,84
74,53
66,42
23,4
10,50
17,12
26,2
66,86
33,10
78,13
97,73
38,81
31,57
70,1
11,74
81,36
57,9
56,59
55,40
13,95
2,84
48,93
72,62
100,20
99,10
100,21
12,0
21,98
87,86
7,44
43,93
89,42
20,80
4,65
8,58
65,10
39,54
39,31
40,47
63,72
22,83
44,55
81,38
52,8
31,91
60,49
48,100
63,29
92,47
83,83
95,91
29,77
19,34
96,85
47,6
84,73
2,39
59,81
23,81
7,86
51,82
4,23
71,64
80,74
78,93
6,10
92,15
8,68
98,83
78,43
88,62
85,76
13,66
87,7
40,36
27,82
92,13
58,6
44,33
91,8
0,71
47,11
38,30
99,41
40,81
55,27
86,73
18,9
79,11
58,99
88,21
46,32
53,5
25,80
9,79
97,95
62,87
50,58
93,53
95,69
