71,92
26,56
44,88
43,59
19,11
6,0
40,36
61,94
4,26
34,39
90,14
20,61
89,31
64,26
52,75
83,96
56,51
37,55
21,63
100,87
86,61
88,12
15,64
59,92
91,6
89,61
22,50
53,62
93,8
47,99
23,52
6,78
47,76
68,95
61,80
4,58
63,83
71,79
28,42
3,32
80,92
12,33
9,61
39,94
48,68
65,44
74,68
38,94
40,13
59,68
22,23
95,55
38,3
92,67
37,42
34,36
2,19
70,37
14,23
8,57
75,95
11,9
31,97
28,22
59,99
45,22
5,76
94,12
32,52
30,19
49,53
23,99
71,28
12,65
77,53
86,25
92,97
41,54
39,15
78,64
10,54
24,55
20,27
87,85
38,78
60,52
15,87
90,68
49,67
81,99
69,25
98,61
87,66
59,88
100,2
92,82
26,65
42,22
25,30
93,53
62,2
80,29
62,6
89,77
45,9
15,10
5,8
100,32
33,14
75,55
75,81
70,45
78,33
90,22
84,30
83,11
82,45
76,46
6,62
0,45
41,40
10,41
8,8
0,76
9,79
89,96
93,92
38,88
40,35
45,92
82,31
69,83
96,6
33,35
10,61
66,29
57,79
97,94
32,25
85,77
60,53
71,22
13,46
46,42
0,38
16,11
89,39
80,70
42,55
84,39
76,9
0,67
29,62
99,45
90,37
92,4
67,33
70,1
4,41
46,2
26,12
21,70
19,15
6,14
31,93
96,71
49,44
65,13
14,56
60,5
58,51
31,40
91,51
97,24
45,56
71,1
86,64
62,80
62,36
88,43
5,14
91,0
5,56
52,19
30,68
74,71
66,43
87,48
94,35
80,41
62,41
38,65
24,45
10,86
43,16
86,8
61,72
50,5
70,78
75,66
2,17
55,38
26,34
46,46
44,71
58,10
21,30
50,14
51,57
66,33
89,65
22,9
2,63
46,26
3,98
88,24
56,0
49,57
52,68
83,36
15,13
30,21
94,39
7,86
60,8
69,24
29,43
84,61
82,57
71,16
23,16
21,87
29,6
1,87
77,48
15,16
56,1
85,97
33,68
34,25
32,2
17,87
63,38
100,0
47,43
93,49
100,86
88,99
55,86
38,34
69,73
15,42
78,48
58,84
74,27
37,62
10,27
12,26
22,6
44,70
64,96
27,48
67,74
86,12
82,83
97,87
43,100
79,100
67,18
46,66
0,62
40,73
74,28
78,50
33,63
94,68
79,77
47,78
19,82
78,5
2,31
47,91
63,23
10,1
75,88
78,6
63,18
60,43
98,13
15,38
84,92
75,24
91,27
46,86
55,98
20,44
73,7
26,3
7,58
19,73
5,65
5,54
43,57
80,49
71,30
96,36
64,90
25,48
98,67
37,81
84,45
88,51
42,40
15,4
85,8
71,2
90,11
44,82
23,64
100,69
12,51
68,64
81,42
26,78
91,77
66,83
85,57
4,66
47,100
25,6
18,56
65,52
32,22
73,51
73,29
42,25
24,50
5,24
59,78
61,56
90,12
59,94
43,75
52,41
49,64
62,5
21,8
12,45
64,41
75,78
99,96
9,30
92,55
61,95
8,85
73,84
98,82
61,5
1,62
2,81
69,53
35,69
64,79
96,26
50,12
99,35
66,95
81,100
63,17
84,46
9,19
65,83
51,5
33,54
40,27
56,50
76,19
50,24
85,88
63,56
25,25
12,58
28,65
16,88
38,5
95,6
70,87
85,95
51,67
97,57
93,12
73,70
37,28
20,2
12,1
33,53
53,26
30,85
31,77
34,74
56,83
42,41
19,35
5,28
2,64
24,67
46,98
10,24
65,31
16,70
