27,80
22,1
91,23
27,11
62,27
51,72
49,57
24,16
42,92
81,32
56,11
10,60
98,79
75,19
46,47
28,89
11,62
33,23
82,40
67,7
80,26
27,6
41,16
34,99
73,29
45,25
3,4
80,8
89,88
8,36
24,43
53,24
62,70
21,38
26,61
69,67
100,44
61,80
26,52
59,86
25,48
76,33
61,60
75,70
17,82
85,14
15,74
40,77
25,46
58,23
37,78
49,80
33,89
92,89
14,97
51,21
15,18
21,0
97,76
72,85
95,58
17,59
7,6
23,36
50,74
76,64
55,96
91,85
38,23
68,41
30,59
51,33
66,97
56,73
39,92
62,99
29,85
38,88
4,36
37,33
97,60
93,97
42,36
75,60
77,63
55,25
49,30
94,85
62,9
97,73
12,33
38,17
12,28
7,48
80,47
1,66
80,40
80,94
60,97
85,78
44,72
4,83
68,18
35,32
34,84
67,50
28,96
88,21
53,86
85,12
29,52
47,82
28,32
13,31
6,42
17,77
18,91
14,68
19,75
42,81
5,5
50,34
79,59
37,63
40,18
10,95
74,97
68,36
86,15
31,71
44,53
4,24
89,13
48,85
86,25
18,73
25,67
86,58
88,64
39,36
87,66
18,41
60,80
41,92
73,27
100,14
99,5
74,26
88,12
16,16
75,95
42,32
40,54
54,57
8,90
45,2
65,20
32,20
49,21
38,84
30,40
21,95
2,74
15,68
57,93
54,60
95,73
96,81
6,37
32,63
3,86
94,57
29,2
55,8
81,96
2,23
57,85
24,13
46,85
37,82
27,8
82,97
43,31
23,62
82,73
20,8
46,17
80,39
22,7
18,22
4,29
27,73
60,92
70,94
91,11
86,8
24,83
32,16
35,58
10,87
54,13
90,46
27,1
29,64
49,91
80,70
35,94
63,23
7,25
80,20
46,13
32,4
65,73
91,80
68,50
49,3
18,33
0,2
43,1
36,85
55,6
87,48
92,11
39,33
23,77
36,66
52,63
5,21
48,70
5,50
91,7
11,33
4,93
82,24
6,55
63,24
67,77
16,80
21,20
85,95
58,78
3,42
48,76
44,40
89,22
48,3
54,84
40,65
15,89
16,35
79,53
86,79
18,12
32,42
36,40
33,37
88,66
18,75
82,83
58,5
46,25
63,51
26,10
63,4
64,46
8,21
87,40
54,64
59,99
61,77
5,30
28,71
28,76
57,56
8,23
3,85
73,59
50,25
59,35
46,22
50,58
28,28
30,10
77,34
32,53
49,85
76,50
4,100
62,76
4,85
38,81
31,95
21,53
80,37
77,62
68,67
47,26
28,68
92,70
76,29
84,28
46,81
29,34
6,64
48,21
35,2
35,84
5,34
57,78
72,51
86,82
11,38
51,65
45,82
52,26
43,97
15,47
30,94
20,9
8,96
13,85
30,82
26,16
20,100
70,73
25,2
16,64
82,81
8,20
17,62
70,35
98,45
75,66
35,77
96,43
26,88
67,54
1,9
45,68
4,58
74,73
93,90
60,95
8,94
56,96
18,45
56,1
77,9
34,71
10,1
40,67
44,59
86,43
37,54
19,32
54,58
94,42
80,36
19,61
97,78
8,61
97,61
62,65
20,68
24,4
19,24
84,14
84,73
42,49
68,91
99,94
13,4
78,85
3,94
86,85
29,9
84,80
15,98
26,100
18,25
75,86
94,86
67,22
83,19
13,73
11,70
30,45
13,13
98,1
37,71
24,29
23,30
40,97
37,47
40,95
15,59
29,12
90,89
39,7
86,20
15,2
35,5
22,24
85,88
4,95
88,58
92,62
2,73
92,10
33,19
13,30
80,15
81,15
25,39
73,56
27,30
77,74
98,74
69,83
96,80
94,65
85,25
96,71
41,31
17,96
43,77
4,74
98,97
21,46
56,6
7,95
31,64
10,90
16,0
62,81
62,84
83,39
75,87
70,92
77,67
11,36
57,89
43,52
7,80
87,34
22,82
10,76
59,20
60,88
40,4
95,51
28,33
91,31
88,71
4,99
85,77
88,42
23,13
9,44
65,55
90,35
37,62
80,11
93,46
23,16
16,8
19,78
46,4
81,37
34,41
74,64
69,64
16,13
39,54
34,52
74,34
91,91
6,72
52,19
30,79
12,42
54,71
35,11
5,39
7,59
74,2
38,42
84,95
94,29
35,41
28,72
24,51
10,85
6,8
62,1
22,39
77,58
6,3
53,33
3,7
27,9
14,45
18,66
17,17
64,45
83,74
65,42
16,39
52,53
47,65
3,25
90,95
88,11
78,91
17,39
59,26
97,69
9,24
100,88
14,39
66,98
58,61
77,87
29,55
83,87
99,77
83,10
87,47
20,48
73,58
37,41
92,58
97,39
86,34
67,9
73,95
76,12
35,59
19,72
2,18
4,16
67,17
12,40
42,73
63,52
33,62
50,53
17,46
86,81
1,23
66,96
52,87
0,95
65,2
21,7
98,25
69,95
68,32
75,96
12,14
91,71
61,18
18,87
13,47
7,93
26,21
5,33
59,69
24,21
76,51
77,83
96,51
3,93
67,38
76,75
40,37
98,51
86,6
83,56
58,34
13,54
96,29
21,24
19,12
19,88
29,27
58,6
90,8
26,32
21,99
18,79
0,38
89,51
7,81
6,44
39,73
64,84
47,97
84,79
19,77
79,38
68,2
35,71
60,6
24,28
85,56
91,58
68,84
25,76
39,94
90,85
42,42
46,42
43,72
9,7
76,21
25,43
87,65
34,89
74,43
33,63
14,26
61,5
27,23
49,63
50,14
63,2
24,54
58,35
14,14
53,16
17,61
22,68
19,30
7,34
26,9
100,19
96,2
60,46
19,48
41,11
69,20
17,11
4,97
83,85
3,78
23,55
45,72
87,73
16,55
64,25
82,39
39,70
68,23
35,6
87,90
74,35
69,63
94,94
6,86
85,89
98,15
9,39
10,68
62,31
24,90
17,50
11,24
80,12
88,54
65,0
19,70
66,26
34,60
7,4
65,48
84,96
39,20
73,78
70,2
20,80
27,72
41,21
60,61
36,38
68,48
90,39
32,86
5,71
98,30
6,43
12,81
90,27
52,92
41,40
95,21
99,56
35,31
96,53
1,55
33,29
77,1
88,77
4,60
15,51
99,49
79,69
3,45
77,97
27,59
51,74
85,16
64,0
64,92
52,59
90,49
8,62
97,56
21,91
38,45
80,82
41,86
81,65
92,32
24,41
12,77
80,21
77,27
83,92
57,79
20,33
49,36
47,10
21,90
83,25
84,97
2,25
92,36
62,0
78,47
63,100
1,24
81,14
84,5
48,84
88,13
7,32
38,34
52,86
87,60
14,84
73,50
2,42
66,21
76,38
40,73
61,84
53,48
96,15
25,45
15,46
42,62
93,47
32,80
67,0
10,32
66,3
27,39
10,21
84,91
28,1
78,78
33,90
11,54
17,15
98,44
66,2
18,62
33,16
36,56
58,26
3,100
45,95
43,75
97,65
53,18
75,77
71,21
89,93
92,98
42,56
48,77
6,84
76,67
48,6
20,30
31,86
17,36
30,96
56,69
95,86
85,37
70,63
77,71
57,82
20,67
31,43
66,47
52,64
50,35
100,18
82,18
45,12
17,70
44,76
11,23
66,82
16,90
70,20
39,37
74,30
54,19
68,47
83,4
70,76
78,25
29,24
72,53
7,27
61,23
7,64
95,45
37,3
14,98
12,10
4,33
99,10
34,85
9,90
21,42
95,10
54,99
93,79
51,76
25,7
34,28
2,63
3,51
56,32
57,7
50,3
97,66
14,50
61,75
2,19
96,45
100,17
91,99
17,99
3,60
57,23
27,76
60,20
60,45
80,19
45,85
3,74
34,9
24,55
18,76
99,1
53,29
25,4
9,96
54,18
11,55
83,41
13,41
37,95
38,26
13,92
38,83
50,33
95,92
100,56
89,35
72,48
10,26
97,80
8,93
73,47
68,1
44,94
89,85
6,53
59,78
63,82
3,66
92,26
73,62
72,4
71,60
81,23
65,41
66,57
37,26
44,93
95,24
41,0
79,19
33,79
59,47
23,23
53,3
46,64
12,53
64,99
99,52
2,77
41,78
89,42
76,44
47,89
77,93
59,46
90,69
54,42
46,92
100,90
0,84
86,10
85,21
28,80
0,61
36,24
89,48
88,81
66,85
60,67
27,90
86,18
24,95
63,68
43,3
5,19
4,65
20,54
57,96
63,32
9,37
23,69
51,41
10,47
70,47
97,54
23,49
97,45
42,63
49,37
54,86
41,3
9,27
76,42
21,5
92,25
3,64
79,14
22,17
72,45
42,12
89,18
38,0
47,35
38,96
58,54
87,36
38,22
79,44
96,86
